                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                0.49888,                0.34833,                0.88083,                 0.9696,                0.98526,                0.99108,                0.92182,                0.42143,                0.29878,                0.83597,               0.007987,               0.007987,               0.007987
                     64,                0.48548,                  0.336,                0.87596,                0.97206,                0.97675,                 0.9919,                0.92224,                 0.4208,                0.30292,                0.83442,               0.007954,               0.007954,               0.007954
                     65,                0.48927,                0.34584,                0.87616,                0.97095,                0.97005,                0.98946,                0.91803,                0.42093,                 0.3011,                0.83261,               0.007921,               0.007921,               0.007921
                     66,                0.47884,                0.33456,                0.86741,                0.97761,                 0.9734,                0.99011,                0.91911,                0.42407,                0.30909,                 0.8364,               0.007888,               0.007888,               0.007888
                     67,                0.47485,                0.32839,                0.87812,                0.98058,                0.96937,                0.98982,                0.91657,                0.41915,                0.30674,                0.83329,               0.007855,               0.007855,               0.007855
                     68,                0.47674,                0.33316,                0.87389,                0.97143,                0.97417,                0.99153,                0.92477,                0.42192,                0.30084,                 0.8357,               0.007822,               0.007822,               0.007822
                     69,                0.48269,                0.32536,                0.87085,                0.97581,                0.97675,                0.99141,                0.92638,                0.41197,                0.29379,                0.83107,               0.007789,               0.007789,               0.007789
                     70,                0.48113,                0.32824,                0.86752,                0.97085,                0.97921,                0.99141,                0.92396,                 0.4085,                0.28571,                0.83297,               0.007756,               0.007756,               0.007756
                     71,                0.46627,                0.32286,                0.87056,                0.97584,                0.97548,                0.98937,                0.91683,                0.41264,                0.29348,                0.83185,               0.007723,               0.007723,               0.007723
                     72,                0.47392,                0.32088,                0.87198,                0.97407,                0.97706,                0.98909,                 0.9192,                0.41906,                0.29444,                0.83791,                0.00769,                0.00769,                0.00769
                     73,                0.47274,                0.31614,                 0.8783,                0.98204,                 0.9775,                0.98869,                 0.9205,                0.41401,                0.29835,                0.83367,               0.007657,               0.007657,               0.007657
                     74,                0.47005,                0.31971,                0.87447,                0.97177,                0.98383,                0.98765,                0.92042,                0.40841,                0.28831,                0.82878,               0.007624,               0.007624,               0.007624
                     75,                 0.4711,                0.31607,                0.86728,                0.98198,                0.96305,                 0.9915,                0.92554,                 0.4144,                0.29439,                0.83439,               0.007591,               0.007591,               0.007591
                     76,                0.46903,                 0.3217,                 0.8736,                0.97133,                0.98048,                 0.9913,                0.92638,                0.40689,                0.29134,                0.82701,               0.007558,               0.007558,               0.007558
                     77,                0.46141,                0.31713,                 0.8622,                0.98064,                 0.9804,                 0.9918,                0.93809,                0.39879,                0.28214,                0.82646,               0.007525,               0.007525,               0.007525
                     78,                0.45634,                0.31101,                0.86531,                0.98038,                0.97695,                0.99189,                0.93372,                0.41143,                 0.2884,                0.82928,               0.007492,               0.007492,               0.007492
                     79,                0.45113,                0.30703,                0.85823,                0.97587,                0.97879,                 0.9914,                0.92758,                0.40739,                0.29247,                0.82337,               0.007459,               0.007459,               0.007459
                     80,                0.46186,                0.32336,                0.86139,                0.97862,                0.97857,                0.99138,                0.92929,                0.40075,                0.27648,                0.82434,               0.007426,               0.007426,               0.007426
                     81,                0.45548,                0.30601,                0.86376,                0.97727,                0.97899,                0.99193,                0.92801,                0.40371,                 0.2842,                0.82789,               0.007393,               0.007393,               0.007393
                     82,                0.45496,                0.31325,                0.86345,                0.97822,                0.97824,                0.99068,                0.92876,                0.40055,                0.28925,                0.82376,                0.00736,                0.00736,                0.00736
                     83,                0.45332,                0.31187,                0.85881,                0.98182,                0.97469,                0.99184,                0.93432,                0.39498,                0.27582,                0.82365,               0.007327,               0.007327,               0.007327
                     84,                0.45164,                0.30346,                0.86482,                0.97921,                0.97154,                0.99039,                0.93024,                0.40006,                 0.2835,                0.82603,               0.007294,               0.007294,               0.007294
                     85,                0.44856,                0.30665,                0.85984,                0.97866,                0.97519,                 0.9893,                0.92953,                0.39568,                0.28313,                0.82139,               0.007261,               0.007261,               0.007261
                     86,                0.44505,                 0.2999,                0.85797,                0.97231,                0.97437,                0.99081,                0.92903,                0.39767,                0.28123,                0.82272,               0.007228,               0.007228,               0.007228
                     87,                 0.4383,                0.29792,                0.85518,                0.97066,                0.97824,                0.98875,                0.92837,                0.39555,                0.27951,                0.82152,               0.007195,               0.007195,               0.007195
                     88,                0.44314,                0.30243,                0.85059,                0.97676,                0.97228,                0.98948,                0.92919,                0.39364,                0.26749,                   0.82,               0.007162,               0.007162,               0.007162
                     89,                0.43932,                 0.3026,                 0.8569,                0.97945,                0.97587,                0.99239,                0.93581,                 0.3932,                 0.2714,                0.82123,               0.007129,               0.007129,               0.007129
                     90,                0.44127,                0.29536,                0.86109,                0.98118,                0.96916,                0.99128,                0.93804,                 0.3953,                0.27586,                0.82261,               0.007096,               0.007096,               0.007096
                     91,                0.43551,                0.29894,                0.85188,                0.98403,                0.97016,                0.98981,                0.92743,                0.39103,                 0.2844,                0.81973,               0.007063,               0.007063,               0.007063
                     92,                0.43789,                0.29551,                0.86081,                  0.977,                 0.9693,                0.99066,                0.92981,                0.39398,                0.28219,                0.82374,                0.00703,                0.00703,                0.00703
                     93,                0.43532,                0.29212,                 0.8599,                  0.983,                0.97526,                0.99083,                 0.9364,                0.38792,                0.27093,                0.82038,               0.006997,               0.006997,               0.006997
                     94,                0.43765,                 0.2918,                0.86184,                0.97768,                0.97675,                0.99047,                0.93159,                0.38774,                0.26745,                0.82154,               0.006964,               0.006964,               0.006964
                     95,                 0.4333,                  0.294,                0.85103,                0.97899,                0.97267,                0.98917,                 0.9312,                0.38659,                0.27227,                 0.8194,               0.006931,               0.006931,               0.006931
