                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     55,                0.68711,                0.47922,                0.87392,                0.97552,                0.92765,                0.97817,                0.82677,                 0.6537,                0.58068,                 0.9016,               0.000194,               0.000194,               0.000194
                     56,                0.67782,                 0.4746,                0.87477,                0.97188,                0.94664,                0.98125,                0.83702,                0.64472,                0.52631,                0.89933,              0.0001927,              0.0001927,              0.0001927
                     57,                0.68097,                0.47857,                0.87568,                0.97635,                0.93989,                0.98142,                0.82625,                0.66682,                0.51754,                0.90492,              0.0001914,              0.0001914,              0.0001914
                     58,                0.67928,                0.47538,                0.87862,                0.96182,                0.94312,                0.97943,                0.83053,                0.65269,                 0.5297,                0.90297,              0.0001901,              0.0001901,              0.0001901
                     59,                0.66722,                0.46075,                0.87473,                0.96637,                 0.9447,                0.98144,                0.83438,                0.64532,                0.51687,                0.90323,             0.00018879,             0.00018879,             0.00018879
                     60,                0.67723,                0.46865,                0.87462,                0.95943,                0.95437,                0.98334,                0.82482,                0.69569,                0.52191,                0.91699,             0.00018749,             0.00018749,             0.00018749
                     61,                0.67872,                0.46832,                0.87827,                0.97101,                0.93177,                0.98206,                0.83361,                0.66365,                0.52945,                0.90564,             0.00018619,             0.00018619,             0.00018619
                     62,                0.67439,                0.45954,                 0.8767,                0.96683,                0.93801,                0.98203,                0.83301,                  0.654,                0.52873,                0.90295,             0.00018489,             0.00018489,             0.00018489
                     63,                0.66031,                0.45098,                0.86996,                0.97242,                  0.939,                0.98026,                0.82763,                0.66458,                0.53243,                0.90073,             0.00018359,             0.00018359,             0.00018359
                     64,                0.66996,                0.45741,                0.87138,                0.96888,                0.93639,                0.98142,                 0.8351,                0.65038,                0.51004,                0.90024,             0.00018229,             0.00018229,             0.00018229
                     65,                0.66734,                0.45633,                0.87498,                 0.9733,                 0.9331,                0.98094,                0.82706,                0.66506,                0.52814,                0.90825,             0.00018098,             0.00018098,             0.00018098
                     66,                0.65806,                0.45625,                0.87445,                0.96617,                0.93684,                0.97787,                0.82691,                0.67143,                0.56755,                0.90887,             0.00017968,             0.00017968,             0.00017968
                     67,                0.66377,                0.45081,                0.87162,                0.97309,                0.92918,                0.97976,                0.83459,                0.63934,                0.52867,                 0.8972,             0.00017838,             0.00017838,             0.00017838
                     68,                0.66589,                0.44853,                0.87322,                0.97288,                0.93508,                0.98071,                0.83191,                0.65981,                0.54706,                0.90354,             0.00017708,             0.00017708,             0.00017708
                     69,                0.66169,                0.45121,                0.87025,                0.96886,                0.94134,                0.97925,                0.83142,                0.65933,                0.54648,                0.90427,             0.00017578,             0.00017578,             0.00017578
                     70,                0.65978,                0.44775,                0.87237,                0.97303,                0.94578,                0.98153,                0.82334,                0.67975,                0.52368,                0.91444,             0.00017447,             0.00017447,             0.00017447
                     71,                0.66071,                0.45282,                0.87343,                0.97876,                0.93894,                0.98173,                0.81975,                0.71268,                0.53231,                0.92521,             0.00017317,             0.00017317,             0.00017317
                     72,                0.66024,                0.44844,                0.87498,                0.96314,                0.93637,                0.98064,                 0.8345,                 0.6612,                0.53438,                0.90644,             0.00017187,             0.00017187,             0.00017187
                     73,                0.66163,                0.44806,                0.87161,                0.96977,                0.93492,                0.98077,                0.82943,                 0.6813,                0.52026,                0.91952,             0.00017057,             0.00017057,             0.00017057
                     74,                0.65438,                 0.4434,                0.86972,                0.98493,                0.93569,                0.98045,                0.81866,                0.70885,                0.54976,                0.92457,             0.00016927,             0.00016927,             0.00016927
                     75,                0.64314,                0.43986,                0.86851,                0.98061,                0.93804,                0.98077,                0.83572,                0.64981,                0.52351,                0.90183,             0.00016796,             0.00016796,             0.00016796
                     76,                0.65704,                0.44507,                0.87175,                0.97489,                 0.9388,                0.98063,                0.83381,                0.66736,                0.54249,                0.90706,             0.00016666,             0.00016666,             0.00016666
                     77,                0.65631,                0.44442,                0.86821,                0.97337,                0.93204,                 0.9804,                0.83361,                 0.6609,                0.50538,                0.90795,             0.00016536,             0.00016536,             0.00016536
                     78,                0.64627,                0.43738,                0.86932,                0.98211,                0.93771,                0.98279,                 0.8301,                 0.6674,                 0.5016,                0.90695,             0.00016406,             0.00016406,             0.00016406
                     79,                0.64614,                0.43589,                0.87121,                0.96833,                0.94152,                0.98198,                0.83723,                0.65416,                0.52492,                 0.9061,             0.00016276,             0.00016276,             0.00016276
                     80,                0.64659,                0.43632,                0.86738,                0.97318,                 0.9413,                0.98049,                0.82065,                 0.6907,                0.53704,                0.91468,             0.00016146,             0.00016146,             0.00016146
                     81,                0.64833,                0.43264,                0.86645,                0.97517,                0.93214,                0.98022,                0.82115,                0.66582,                0.51228,                0.91093,             0.00016015,             0.00016015,             0.00016015
                     82,                0.64214,                0.43334,                0.86849,                 0.9733,                0.93163,                0.98041,                0.82641,                0.66443,                0.51142,                0.91181,             0.00015885,             0.00015885,             0.00015885
                     83,                0.64442,                0.43558,                0.86891,                0.97038,                0.93843,                0.98047,                 0.8355,                0.64953,                0.52191,                0.90093,             0.00015755,             0.00015755,             0.00015755
                     84,                0.64794,                0.43336,                0.87129,                0.97896,                0.94034,                0.98093,                0.82708,                0.67415,                0.52333,                0.91491,             0.00015625,             0.00015625,             0.00015625
                     85,                0.63937,                0.42522,                0.86841,                 0.9802,                0.94143,                0.98272,                0.83321,                 0.6534,                0.49483,                0.90456,             0.00015495,             0.00015495,             0.00015495
                     86,                0.64352,                 0.4262,                0.86879,                 0.9668,                0.94883,                0.98068,                0.83295,                0.65687,                0.51147,                0.90761,             0.00015364,             0.00015364,             0.00015364
                     87,                0.63533,                0.42421,                0.86828,                0.97444,                0.94492,                 0.9805,                0.82738,                0.68378,                0.52156,                0.91448,             0.00015234,             0.00015234,             0.00015234
                     88,                0.63472,                0.42179,                0.86637,                0.96998,                0.94508,                0.98163,                0.82845,                0.66022,                0.50513,                0.90815,             0.00015104,             0.00015104,             0.00015104
                     89,                0.63658,                0.42045,                0.86844,                0.97495,                 0.9385,                0.98153,                0.82692,                  0.678,                0.50543,                0.91631,             0.00014974,             0.00014974,             0.00014974
                     90,                0.63366,                0.41646,                0.86563,                0.97161,                0.94231,                0.98002,                0.82853,                0.67138,                 0.5194,                0.91102,             0.00014844,             0.00014844,             0.00014844
