                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     69,                0.48636,                0.32705,                0.85741,                0.97713,                0.97562,                0.98856,                0.91063,                0.44235,                0.30522,                0.83145,              0.0011141,              0.0011141,              0.0011141
                     70,                0.47642,                0.32424,                0.85721,                0.97354,                0.98095,                0.99092,                0.92374,                0.42715,                0.29458,                0.82158,              0.0011059,              0.0011059,              0.0011059
                     71,                0.46912,                0.32173,                0.85092,                0.97201,                0.98272,                0.99162,                0.92024,                0.43172,                0.30057,                  0.826,              0.0010976,              0.0010976,              0.0010976
                     72,                0.47721,                0.32373,                0.85739,                0.98009,                0.96769,                0.98921,                0.92021,                0.43335,                0.30732,                0.82456,              0.0010894,              0.0010894,              0.0010894
                     73,                0.47866,                0.32069,                0.85934,                0.97641,                0.98148,                0.99053,                0.91878,                0.42396,                0.30241,                 0.8233,              0.0010811,              0.0010811,              0.0010811
                     74,                0.46823,                0.31447,                0.85092,                 0.9757,                0.97586,                0.99157,                0.92392,                0.42475,                0.29028,                0.82244,              0.0010729,              0.0010729,              0.0010729
                     75,                0.46944,                0.31597,                0.84957,                0.97173,                0.97676,                0.98978,                0.92378,                0.42344,                0.29475,                 0.8219,              0.0010646,              0.0010646,              0.0010646
                     76,                0.46549,                0.31908,                0.85392,                0.96947,                0.98272,                 0.9918,                0.91883,                0.42417,                0.29577,                0.82586,              0.0010564,              0.0010564,              0.0010564
                     77,                0.45892,                0.31384,                0.85375,                0.95936,                0.98456,                0.99042,                0.92643,                0.42465,                0.29561,                0.81907,              0.0010481,              0.0010481,              0.0010481
                     78,                0.46093,                0.30638,                0.85161,                0.97901,                0.97839,                 0.9913,                 0.9272,                0.41391,                0.28968,                0.81659,              0.0010399,              0.0010399,              0.0010399
                     79,                0.46209,                0.31391,                0.85117,                0.97194,                0.98125,                0.99134,                 0.9225,                0.42587,                0.28775,                0.82044,              0.0010316,              0.0010316,              0.0010316
