                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                0.47233,                0.32101,                0.86905,                0.97485,                0.98197,                0.98827,                0.92159,                0.40973,                0.28668,                0.83314,               0.007888,               0.007888,               0.007888
                     67,                0.47326,                0.31618,                0.87646,                0.97928,                0.96966,                0.99033,                0.92775,                0.40776,                0.28177,                0.83209,               0.007855,               0.007855,               0.007855
                     68,                0.46975,                0.31978,                0.87085,                0.97959,                0.97852,                0.99094,                0.92164,                0.41304,                0.28542,                0.83224,               0.007822,               0.007822,               0.007822
                     69,                0.47263,                0.31617,                0.87007,                0.98176,                0.97303,                0.99071,                0.92795,                0.40623,                0.28248,                0.83207,               0.007789,               0.007789,               0.007789
                     70,                0.46745,                0.32447,                 0.8668,                0.97892,                0.98048,                0.99036,                0.93053,                0.40197,                0.27338,                0.83128,               0.007756,               0.007756,               0.007756
                     71,                0.46029,                0.32143,                0.86856,                0.98327,                0.97146,                0.99117,                0.92232,                 0.4066,                0.27995,                0.83354,               0.007723,               0.007723,               0.007723
                     72,                0.46229,                0.31872,                0.87554,                0.97302,                 0.9745,                 0.9908,                0.92513,                0.40811,                0.28613,                0.83686,                0.00769,                0.00769,                0.00769
                     73,                0.46429,                0.31572,                0.88074,                0.97876,                0.97686,                 0.9903,                0.92249,                0.40884,                0.27995,                0.83595,               0.007657,               0.007657,               0.007657
                     74,                0.46887,                 0.3165,                0.87931,                0.98383,                0.97377,                0.99092,                0.91987,                0.40699,                0.27979,                0.83136,               0.007624,               0.007624,               0.007624
                     75,                0.46502,                0.31186,                0.87025,                0.98663,                 0.9666,                0.99123,                0.93068,                0.39916,                0.28528,                0.82887,               0.007591,               0.007591,               0.007591
                     76,                0.45623,                0.30751,                0.87076,                0.98469,                0.97423,                0.99048,                0.92437,                0.39905,                0.27777,                0.82677,               0.007558,               0.007558,               0.007558
                     77,                0.45985,                0.31457,                0.86782,                0.97776,                0.98499,                0.99139,                0.93625,                0.39437,                 0.2632,                0.82387,               0.007525,               0.007525,               0.007525
                     78,                0.44809,                 0.3056,                0.86917,                0.98276,                0.98134,                 0.9913,                0.93201,                0.40155,                0.27124,                0.82931,               0.007492,               0.007492,               0.007492
                     79,                0.44735,                0.30111,                0.86068,                0.98054,                0.97746,                0.98999,                0.92823,                0.39771,                0.27777,                0.82722,               0.007459,               0.007459,               0.007459
                     80,                0.45669,                0.31359,                0.86681,                0.97615,                0.98197,                0.99075,                0.93423,                0.38702,                0.27219,                0.82597,               0.007426,               0.007426,               0.007426
                     81,                0.44775,                0.29817,                  0.868,                0.97794,                0.98362,                0.98885,                0.92814,                0.39683,                0.26815,                0.82809,               0.007393,               0.007393,               0.007393
                     82,                0.44663,                0.31216,                0.86565,                0.97784,                0.97693,                0.98865,                0.93173,                 0.3922,                0.27495,                0.82536,                0.00736,                0.00736,                0.00736
                     83,                0.44276,                0.30519,                0.86108,                 0.9827,                0.97452,                0.99108,                0.93327,                0.39381,                0.27006,                0.82556,               0.007327,               0.007327,               0.007327
                     84,                0.44081,                0.30111,                0.86651,                0.97129,                0.97601,                0.99053,                 0.9317,                  0.393,                0.28278,                0.82835,               0.007294,               0.007294,               0.007294
                     85,                0.43946,                0.29917,                0.86188,                0.97562,                0.97526,                 0.9904,                0.93261,                0.39501,                 0.2822,                0.82478,               0.007261,               0.007261,               0.007261
                     86,                0.43795,                0.29854,                0.86028,                0.97574,                0.97657,                0.98999,                0.93807,                0.38185,                 0.2772,                0.82008,               0.007228,               0.007228,               0.007228
                     87,                0.43133,                0.29064,                0.85586,                0.97597,                0.97377,                 0.9902,                0.93543,                0.38777,                 0.2701,                0.81963,               0.007195,               0.007195,               0.007195
                     88,                0.44227,                0.29638,                0.85432,                0.97845,                0.97905,                0.99062,                0.93696,                0.38648,                0.27074,                0.82185,               0.007162,               0.007162,               0.007162
                     89,                0.43482,                0.29794,                0.85973,                0.97753,                0.98421,                0.99077,                0.93079,                 0.3886,                0.27895,                0.82308,               0.007129,               0.007129,               0.007129
                     90,                0.43474,                0.29223,                0.86406,                0.98125,                0.97409,                0.98949,                0.93776,                0.38248,                0.26622,                 0.8209,               0.007096,               0.007096,               0.007096
                     91,                0.42943,                0.28738,                0.85588,                0.97806,                0.97859,                0.98773,                0.93555,                0.38426,                0.27306,                0.82111,               0.007063,               0.007063,               0.007063
                     92,                0.42993,                0.28646,                0.86069,                0.97198,                0.97999,                0.98954,                  0.938,                 0.3837,                 0.2688,                0.82313,                0.00703,                0.00703,                0.00703
                     93,                0.42437,                0.28171,                0.86096,                0.97069,                0.98252,                0.99071,                0.94143,                0.37619,                0.25826,                0.82052,               0.006997,               0.006997,               0.006997
                     94,                0.42928,                0.28615,                0.86266,                0.97217,                0.98445,                0.98994,                0.93519,                0.38027,                  0.262,                0.82221,               0.006964,               0.006964,               0.006964
                     95,                0.42557,                0.28779,                0.85088,                0.97688,                0.97601,                0.98981,                0.93465,                0.38139,                0.26742,                0.82404,               0.006931,               0.006931,               0.006931
